1	0.0744783
2	0.00956615
3	0.00949932
4	0.00949932
5	0.00949932
6	0.00949933
7	0.00949932
8	0.00949932
9	0.00949932
10	0.00949932
11	0.00949933
12	0.00949932
13	0.00949932
14	0.00949933
15	0.00949932
16	0.00949932
17	0.00949932
18	0.00949932
19	0.00949933
20	0.00949932
21	0.00949932
22	0.00949933
23	0.00949932
24	0.00949932
25	0.00949933
26	0.00949932
27	0.00949932
28	0.00949932
29	0.00949932
30	0.00949932
31	0.00949932
32	0.00949932
33	0.00949932
34	0.00949933
35	0.00949932
36	0.00949932
37	0.00949933
38	0.00949932
39	0.00949932
40	0.00949932
41	0.00949932
42	0.00949932
43	0.00949932
44	0.00949933
45	0.00949932
46	0.00949932
47	0.00949932
48	0.00949932
49	0.00949933
50	0.000991873
51	0.000804643
52	0.000804642
53	0.000804642
54	0.000804642
55	0.000804642
56	0.000804642
57	0.000804642
58	0.000804642
59	0.000804647
60	0.000804642
61	0.000804642
62	0.000804642
63	0.000804642
64	0.000804642
65	0.000804642
66	0.000804642
67	0.000804642
68	0.000804642
69	0.000804647
70	0.000804642
71	0.000804642
72	0.000804642
73	0.000804642
74	0.000804642
75	0.000804642
76	0.000804642
77	0.000804642
78	0.000804642
79	0.000804642
80	0.000804642
81	0.000804642
82	0.000804642
83	0.000804642
84	0.000804647
85	0.000804642
86	0.000804642
87	0.000804642
88	0.000804642
89	0.000804642
90	0.000804642
91	0.000804642
92	0.000804641
93	0.000804644
94	0.000804642
95	0.000804642
96	0.000804642
97	0.000804642
98	0.000804642
99	0.000804642
100	0.000804642
